"tabName","tabSchema","type","remarks","colCount","qualifiedName"
"EXPLAIN_STATEMENT","TRU","T",,"17","TRU.EXPLAIN_STATEMENT"
"EXPLAIN_STREAM","TRU","T",,"23","TRU.EXPLAIN_STREAM"
"MOTTATT_FAKT","TRU","T",,"1","TRU.MOTTATT_FAKT"
"TABELLER_REFERERT","TRU","T",,"2","TRU.TABELLER_REFERERT"
"TMS_EXP_ORDRE","TRU","T",,"4","TRU.TMS_EXP_ORDRE"
"TMS_EXP_TID","TRU","T",,"4","TRU.TMS_EXP_TID"
"XI_LAGERJUSTERING","TRU","T",,"12","TRU.XI_LAGERJUSTERING"
"A_BEHOLD","TV","V",,"24","TV.A_BEHOLD"
"A_BEHOLD_DV","TV","V",,"25","TV.A_BEHOLD_DV"
"A_ORDREHODE","TV","V",,"75","TV.A_ORDREHODE"
"A_ORDRELINJER","TV","V",,"62","TV.A_ORDRELINJER"
"ADR_FAREMERKING","TV","V",,"11","TV.ADR_FAREMERKING"
"ADR_FARETEKST","TV","V",,"5","TV.ADR_FARETEKST"
"AT_BEHOLD","TV","V",,"21","TV.AT_BEHOLD"
"AT_BEHOLD_DV","TV","V",,"22","TV.AT_BEHOLD_DV"
"AVDBEHOLD","TV","V",,"6","TV.AVDBEHOLD"
"BESTHODE","TV","V",,"1","TV.BESTHODE"
"BRUKER","TV","V",,"3","TV.BRUKER"
"DREG07","TV","V",,"13","TV.DREG07"
"DREG0708","TV","V",,"13","TV.DREG0708"
"DREG08","TV","V",,"13","TV.DREG08"
"DREG0809","TV","V",,"13","TV.DREG0809"
"DREG09","TV","V",,"13","TV.DREG09"
"DREG0910","TV","V",,"13","TV.DREG0910"
"DREG10","TV","V",,"13","TV.DREG10"
"DREG1011","TV","V",,"13","TV.DREG1011"
"DREG11","TV","V",,"13","TV.DREG11"
"DREG1112","TV","V",,"13","TV.DREG1112"
"DREG12","TV","V",,"13","TV.DREG12"
"DREG1213","TV","V",,"13","TV.DREG1213"
"DREG13","TV","V",,"13","TV.DREG13"
"DREG1314","TV","V",,"13","TV.DREG1314"
"DREG14","TV","V",,"13","TV.DREG14"
"DREG1415","TV","V",,"13","TV.DREG1415"
"DREG15","TV","V",,"13","TV.DREG15"
"DREG1516","TV","V",,"13","TV.DREG1516"
"DREG16","TV","V",,"13","TV.DREG16"
"DREG1617","TV","V",,"13","TV.DREG1617"
"DREG17","TV","V",,"13","TV.DREG17"
"DREG1718","TV","V",,"13","TV.DREG1718"
"DREG18","TV","V",,"13","TV.DREG18"
"DREG1819","TV","V",,"13","TV.DREG1819"
"DREG19","TV","V",,"13","TV.DREG19"
"DREG1920","TV","V",,"13","TV.DREG1920"
"DREG20","TV","V",,"13","TV.DREG20"
"DREG2021","TV","V",,"13","TV.DREG2021"
"DREG2022","TV","V",,"13","TV.DREG2022"
"DREG21","TV","V",,"13","TV.DREG21"
"DREG22","TV","V",,"13","TV.DREG22"
"EC_CONSIGNOR","TV","V",,"12","TV.EC_CONSIGNOR"
"EM_KUNDER","TV","V",,"15","TV.EM_KUNDER"
"EM_MASKIN_TEKST","TV","V",,"4","TV.EM_MASKIN_TEKST"
"EM_MASKINER","TV","V",,"62","TV.EM_MASKINER"
"ENHETSREG_KUNDE","TV","V",,"39","TV.ENHETSREG_KUNDE"
"ENHETSREGISTER","TV","V",,"37","TV.ENHETSREGISTER"
"FAKTHIST","TV","V",,"65","TV.FAKTHIST"
"FAKTHIST_0","TV","A",,"0","TV.FAKTHIST_0"
"FAKTHIST_1","TV","A",,"0","TV.FAKTHIST_1"
"FAKTHIST_2","TV","A",,"0","TV.FAKTHIST_2"
"FAKTHIST_SISTE4","TV","V",,"65","TV.FAKTHIST_SISTE4"
"FAKTHIST_SUMK","TV","V",,"5","TV.FAKTHIST_SUMK"
"FAKTHIST_SUMV","TV","V",,"4","TV.FAKTHIST_SUMV"
"HTO_ALIASER","TV","V",,"3","TV.HTO_ALIASER"
"HTO_BEHOLDNING","TV","V",,"8","TV.HTO_BEHOLDNING"
"HTO_DISTINCT_KUNDE","TV","V",,"4","TV.HTO_DISTINCT_KUNDE"
"HTO_FKNR_EANKODE","TV","V",,"4","TV.HTO_FKNR_EANKODE"
"HTO_LA_BEHOLDNING","TV","V",,"9","TV.HTO_LA_BEHOLDNING"
"HTO_LA_DISTINCT_KUNDE","TV","V",,"10","TV.HTO_LA_DISTINCT_KUNDE"
"HTO_LA_HODE","TV","V",,"10","TV.HTO_LA_HODE"
"HTO_LA_HOYESTE_PALL","TV","V",,"3","TV.HTO_LA_HOYESTE_PALL"
"HTO_LA_LINJER","TV","V",,"26","TV.HTO_LA_LINJER"
"HTO_PLUKK1","TV","V",,"6","TV.HTO_PLUKK1"
"HTO_PLUKK2","TV","V",,"19","TV.HTO_PLUKK2"
"ISYS_AVD","TV","V",,"7","TV.ISYS_AVD"
"KASS_TRANSER_CREATE_MISSING","TV","V",,"13","TV.KASS_TRANSER_CREATE_MISSING"
"KORN_BEHOLDNING","TV","V",,"12","TV.KORN_BEHOLDNING"
"KORN_BEHOLDNING_NY","TV","V",,"12","TV.KORN_BEHOLDNING_NY"
"KRAFTFOR_SLF","TV","V",,"39","TV.KRAFTFOR_SLF"
"KRAFTFOR_SLF_NY","TV","V",,"39","TV.KRAFTFOR_SLF_NY"
"KRAFTFORKUNDER_LDIR","TV","V",,"4","TV.KRAFTFORKUNDER_LDIR"
"KUNDEENDR_WEB","TV","V",,"20","TV.KUNDEENDR_WEB"
"KUNDEPRIS_VARER","TV","V",,"2","TV.KUNDEPRIS_VARER"
"KUNDER_OPPRETTET_SISTE_7_DAGER","TV","V",,"2","TV.KUNDER_OPPRETTET_SISTE_7_DAGER"
"LEV_FAKTURA","TV","V",,"44","TV.LEV_FAKTURA"
"LEVERANDOR","TV","V",,"55","TV.LEVERANDOR"
"OPT_BEHOLD","TV","V",,"21","TV.OPT_BEHOLD"
"OPT_BEHOLD_TMP","TV","V",,"17","TV.OPT_BEHOLD_TMP"
"OR_BESTILLINGSTYPE","TV","V",,"8","TV.OR_BESTILLINGSTYPE"
"ORDREHODE","TV","V",,"80","TV.ORDREHODE"
"ORDRELINJER","TV","V",,"49","TV.ORDRELINJER"
"ORDREMERKNAD","TV","V",,"8","TV.ORDREMERKNAD"
"RELEX_VARER","TV","V",,"110","TV.RELEX_VARER"
"RPA_AVSTEMMING_BUNTER","TV","V",,"9","TV.RPA_AVSTEMMING_BUNTER"
"SALG_SISTE_10","TV","V",,"8","TV.SALG_SISTE_10"
"SMS_AUTO","TV","V",,"7","TV.SMS_AUTO"
"SMS_LOGG","TV","V",,"12","TV.SMS_LOGG"
"SQLFEIL_BANKTERM_LAST_30_DAYS","TV","V",,"20","TV.SQLFEIL_BANKTERM_LAST_30_DAYS"
"STAGE_FK_M3MODELLER","TV","V",,"5","TV.STAGE_FK_M3MODELLER"
"STAGE_FK_MASKINKARTOTEK","TV","V",,"77","TV.STAGE_FK_MASKINKARTOTEK"
"STAGE_FK_MASKINSALG","TV","V",,"31","TV.STAGE_FK_MASKINSALG"
"STAGE_FK_MASKINTEKST","TV","V",,"6","TV.STAGE_FK_MASKINTEKST"
"STAGE_FK_MASKINVERDI","TV","V",,"11","TV.STAGE_FK_MASKINVERDI"
"STAGE_FK_MERKETYPE","TV","V",,"7","TV.STAGE_FK_MERKETYPE"
"STAGE_FK_OGDMTX","TV","V",,"29","TV.STAGE_FK_OGDMTX"
"STAGE_FK_SERVICE","TV","V",,"16","TV.STAGE_FK_SERVICE"
"STAGE_FK_SERVICE_LOGG","TV","V",,"13","TV.STAGE_FK_SERVICE_LOGG"
"STAGE_M3_ARTIKKELGR","TV","V",,"6","TV.STAGE_M3_ARTIKKELGR"
"STAGE_M3_KONV_AVDNR","TV","V",,"7","TV.STAGE_M3_KONV_AVDNR"
"STKSALG","TV","V",,"20","TV.STKSALG"
"TILGBRUKER","TV","V",,"8","TV.TILGBRUKER"
"UVE_SUM","TV","V",,"7","TV.UVE_SUM"
"UVE_SUMT","TV","V",,"9","TV.UVE_SUMT"
"V_A_ORDREHODE_UFERDIGE","TV","V",,"32","TV.V_A_ORDREHODE_UFERDIGE"
"V_A_ORDREHODE_UFERDIGE_STIKKORD","TV","V",,"33","TV.V_A_ORDREHODE_UFERDIGE_STIKKORD"
"V_D4BKATRD_AVDNR_KASSENR","TV","V",,"2","TV.V_D4BKATRD_AVDNR_KASSENR"
"V_DATES_LAST_YEAR","TV","V",,"1","TV.V_DATES_LAST_YEAR"
"V_DBQA_ACTIVE_DB_SESSIONS","TV","V","Shows currently active database sessions","7","TV.V_DBQA_ACTIVE_DB_SESSIONS"
"V_DBQA_CREATE_NICKNAME_TEMPLATE","TV","V",,"10","TV.V_DBQA_CREATE_NICKNAME_TEMPLATE"
"V_DBQA_DB_SET_DATA_CAPTURE_ON","TV","V",,"5","TV.V_DBQA_DB_SET_DATA_CAPTURE_ON"
"V_DBQA_DDL_SOURCE_COLUMN_INFO","TV","V","Provides column definitions for tables","6","TV.V_DBQA_DDL_SOURCE_COLUMN_INFO"
"V_DBQA_DDL_SOURCE_COLUMN_REMARK","TV","V",,"6","TV.V_DBQA_DDL_SOURCE_COLUMN_REMARK"
"V_DBQA_DDL_SOURCE_CREATE_TABLE","TV","V","Generates CREATE TABLE statements for existing tables","9","TV.V_DBQA_DDL_SOURCE_CREATE_TABLE"
"V_DBQA_DDL_SOURCE_FOREIGN_KEY","TV","V",,"6","TV.V_DBQA_DDL_SOURCE_FOREIGN_KEY"
"V_DBQA_DDL_SOURCE_INDEX","TV","V",,"9","TV.V_DBQA_DDL_SOURCE_INDEX"
"V_DBQA_DDL_SOURCE_PRIMARY_KEY","TV","V","Generates DDL statements for primary key constraints. Facilitates schema replication and documentation.","6","TV.V_DBQA_DDL_SOURCE_PRIMARY_KEY"
"V_DBQA_DDL_SOURCE_TABLE_REMARK","TV","V",,"6","TV.V_DBQA_DDL_SOURCE_TABLE_REMARK"
"V_DBQA_DROP_DB_CODE","TV","V","Generates drop statements for database objects","5","TV.V_DBQA_DROP_DB_CODE"
"V_DBQA_GROUP_LOCK_TERMINATE_SCRIPT","TV","V","Generates scripts to terminate grouped locks","5","TV.V_DBQA_GROUP_LOCK_TERMINATE_SCRIPT"
"V_DBQA_MIGRATION_TABLES_DB2_115","TV","V","Lists tables that have been accessed within the last 3 years, useful for DB2 v11.5 migration planning","2","TV.V_DBQA_MIGRATION_TABLES_DB2_115"
"V_DBQA_MIGRATION_TABLES_DB2_115_5YR","TV","V",,"2","TV.V_DBQA_MIGRATION_TABLES_DB2_115_5YR"
"V_DBQA_OBJECT_LOCK_INFO","TV","V","Monitors and manages database object locks. Provides detailed information about lock status, type, and resolution options.","15","TV.V_DBQA_OBJECT_LOCK_INFO"
"V_DBQA_OBJECT_LOCK_TERMINATE_SCRIPT","TV","V",,"5","TV.V_DBQA_OBJECT_LOCK_TERMINATE_SCRIPT"
"V_DBQA_PACKAGE_MISSING_CBL_SOURCE","TV","V","Identifies active packages that are missing their COBOL source files, helping track source code management issues","11","TV.V_DBQA_PACKAGE_MISSING_CBL_SOURCE"
"V_DBQA_PACKAGE_SQL_SOURCE","TV","V","Shows SQL statements from recently used packages","4","TV.V_DBQA_PACKAGE_SQL_SOURCE"
"V_DBQA_SCHEMA_NAME","TV","V","Lists and manages schemas that are part of the application. Provides centralized schema management and tracking.","3","TV.V_DBQA_SCHEMA_NAME"
"V_DBQA_SOURCE","TV","V","Manages database object source code","11","TV.V_DBQA_SOURCE"
"V_DBQA_SOURCE_DIFFERENCES","TV","V","Compares source code differences across environments by analyzing statement hashes and DDL timestamps","6","TV.V_DBQA_SOURCE_DIFFERENCES"
